gene_id,PBN1-ML01-D,PBN1-ML01-G,PBN1-ML02-D,PBN1-ML02-G,PBN1-ML03-D,PBN1-ML03-G,PBN1-ML04-D,PBN1-ML04-G,PBN2-FM01-D,PBN2-FM01-G,PBN2-FM02-D,PBN2-FM02-G,PBN2-FM03-D,PBN2-FM03-G,PBN2-FM04-D,PBN2-FM04-G,SRR1647854,SRR1647855,SRR1647856,SRR1647857,SRR1647858,SRR1647859,SRR6294443,SRR6294444
Ptpn13|Ptpn13,14,0,638,3,198,0,372,1181,461,0,857,0,946,0,992,0,89,101,24,54,201,185,162,233
Mapk10|Mapk10,3996,2985,2706,1998,4617,1650,2823,9069,7295,4772,5879,2071,6172,7950,4369,140,2150,2650,2070,4220,3403,2299,7102,5977
Aff1|Aff1,150,268,321,0,368,13,207,0,573,0,471,0,622,0,408,24,137,160,299,591,253,174,679,373
Hsd17b11|Hsd17b11,276,0,168,82,79,0,86,0,188,0,199,773,212,0,202,0,14,15,29,58,157,92,67,92
Klhl8|Klhl8,768,2703,423,0,562,0,446,0,1006,1553,1476,688,1566,4937,1131,0,100,100,147,247,304,185,343,394
Gm42139|Gm42139,1102,0,690,0,525,951,573,753,1269,0,707,0,710,0,753,0,204,227,247,270,529,366,197,206
Nudt9|Nudt9,1991,2964,1918,1192,895,1446,872,2315,3665,0,3952,5760,4518,2766,3120,1641,80,81,109,206,166,167,923,505
Mir5619|Mir5619,16,0,9,0,1,0,7,0,23,0,9,0,21,0,24,0,1,1,0,1,2,1,2,0
Dmp1|Dmp1,494,0,435,0,163,0,796,0,741,0,580,0,1856,0,659,0,0,2,2,6,10,7,114,0
Spp1|Spp1,9884,59077,5394,27863,1783,22084,4705,27425,3985,15926,4622,31022,6090,92722,5513,100328,0,3,8,27,0,2,3112,3000
Pkd2|Pkd2,3167,1243,2464,2977,3311,2573,2056,6842,3125,817,2712,4637,2812,6526,2256,0,305,345,422,594,1142,826,723,710
Sparcl1|Sparcl1,96233,103947,78298,51992,47683,64845,82898,129228,86955,51485,105790,65528,168872,119817,84488,177199,980,1344,2828,8345,1790,1244,10724,8029
BC005561|BC005561,2839,4722,2099,2918,2706,1029,1957,5511,3633,738,2189,4709,3416,5248,3092,3846,375,466,337,505,900,714,1193,1373
D930016D06Rik|D930016D06Rik,1972,3251,2358,2103,1501,252,1840,4891,1988,2668,1172,1604,1730,0,1434,0,446,571,424,596,1369,852,941,946
Gm20385|Gm20385,10,0,6,13,0,0,0,101,20,0,19,0,9,0,0,0,0,3,0,0,10,12,0,0
Gm31526|Gm31526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp33b|Zfp33b,796,370,504,918,369,40,415,860,668,0,537,127,521,0,375,242,36,29,20,34,102,87,332,385
Gbp8|Gbp8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Gbp9|Gbp9,58,0,33,0,226,0,87,0,148,0,100,0,472,0,47,0,8,17,0,0,2,0,273,129
Gbp4|Gbp4,81,0,71,0,111,0,39,0,113,0,107,0,304,0,114,0,0,0,0,0,0,3,357,222
Zfp951|Zfp951,356,0,147,93,137,0,167,974,250,1252,127,1358,94,0,31,0,24,27,15,41,72,70,91,108
Gbp6|Gbp6,113,0,287,380,324,496,164,575,103,0,403,0,288,0,387,0,2,0,0,0,0,0,1460,545
Gbp11|Gbp11,211,0,64,0,251,0,143,0,154,0,211,0,292,0,640,0,0,2,0,0,0,0,264,0
Gm42144|Gm42144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Gm42142|Gm42142,162,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,6,10,5,7,26,12
Lrrc8b|Lrrc8b,2129,1187,1615,1318,1775,140,2168,733,2733,0,3612,655,3952,0,2505,0,999,1090,712,1719,3436,2461,497,188
Lrrc8c|Lrrc8c,1084,9692,1482,2716,586,2333,1256,1734,1756,6659,2801,8689,2987,0,2330,0,328,374,246,607,876,560,988,982
D830014E11Rik|D830014E11Rik,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,9,11,25,35,8,0,16
Lrrc8d|Lrrc8d,1174,3696,1300,2843,891,1456,1043,86,1643,0,2311,138,2370,0,2637,6485,101,145,139,469,225,124,1011,1057
Rps15a-ps5|Rps15a-ps5,0,10,4,6,2,0,0,7,2,16,6,6,0,0,0,0,2,3,1,2,8,5,4,2
Gm42166|Gm42166,363,1218,495,307,454,0,229,828,582,0,591,0,508,3,452,0,38,40,36,86,101,65,91,103
Zfp326|Zfp326,1643,2177,1094,80,889,757,987,953,1386,665,1109,56,1496,0,1345,232,177,251,289,459,436,351,926,580
Gm33151|Gm33151,69,0,14,0,38,0,8,0,83,0,61,0,68,0,50,0,0,0,0,0,0,0,0,0
Barhl2|Barhl2,1104,0,617,0,1280,0,419,0,1364,0,1043,0,910,0,569,0,0,0,0,0,0,0,0,0
Gm8350|Gm8350,238,0,174,75,189,190,93,345,271,0,186,0,136,117,228,0,22,19,23,34,23,10,132,55
Gm42145|Gm42145,36,0,0,0,0,0,19,0,32,0,0,0,31,0,38,0,157,151,194,276,303,197,14,0
Zfp644|Zfp644,1602,1236,1515,274,1465,418,1134,1750,2476,1503,2041,718,2675,15,1920,6764,489,587,547,1014,1034,678,2367,1906
Hfm1|Hfm1,140,415,199,1363,244,20,162,557,234,928,375,92,341,405,545,665,43,65,30,39,134,75,565,614
Cdc7|Cdc7,3414,1290,2893,1544,3873,274,3308,4139,6117,0,4700,0,7193,2336,6122,0,191,184,168,256,416,309,2477,2698
Tgfbr3|Tgfbr3,2561,2856,1638,464,1582,2361,1398,1343,3666,6463,4690,6254,4805,4717,3485,0,57,58,79,144,74,41,1595,978
Brdt|Brdt,921,137,706,1197,786,552,334,1779,771,411,616,340,612,15,493,538,285,357,367,408,597,366,421,322
Ephx4|Ephx4,986,554,886,193,687,709,596,104,1194,0,1127,833,1033,0,910,0,131,159,153,333,128,80,208,87
Lpcat2b|Lpcat2b,0,0,0,0,0,0,0,0,40,0,7,0,0,0,0,0,14,9,22,29,4,5,6,0
Gm17202|Gm17202,107,37,86,107,217,58,111,31,163,58,166,68,156,0,139,81,93,100,89,154,46,32,54,31
Gm33885|Gm33885,549,130,360,0,148,0,299,220,356,0,253,231,419,0,643,0,16,29,27,45,56,47,144,110
A830010M20Rik|A830010M20Rik,2894,790,2006,679,2057,1393,1701,3379,2691,70,1865,5463,2423,0,2104,0,1644,2787,1412,2632,1884,1522,2669,2513
Btbd8|Btbd8,566,1433,376,160,324,117,364,353,488,838,631,0,773,0,792,0,0,19,25,23,35,36,323,172
1700028K03Rik|1700028K03Rik,266,876,129,97,328,0,97,473,316,0,190,0,134,0,156,248,117,147,152,182,308,207,96,121
Glmn|Glmn,1542,41,683,1002,1212,1015,814,1644,1881,1107,1138,473,1656,6047,1303,0,113,162,178,244,246,185,994,1376
Rpap2|Rpap2,358,0,649,32,387,33,303,2430,590,788,472,1932,359,0,636,0,57,105,116,195,157,108,1031,994
A930041C12Rik|A930041C12Rik,0,0,4,64,4,0,6,110,18,0,7,0,9,0,8,212,3,0,7,7,15,4,6,9
Evi5|Evi5,4189,5289,2910,6429,2801,3717,2980,6993,4110,6789,4108,8569,3839,12008,4809,9849,990,1312,901,1392,2076,1605,2657,2434
Gm42149|Gm42149,0,0,0,17,2,0,0,0,0,54,11,0,10,0,0,0,10,16,15,25,27,15,0,3
Ube2d2b|Ube2d2b,48,0,2,0,20,0,103,0,40,0,53,0,35,0,27,0,23,28,26,29,23,29,0,14
Rpl5|Rpl5,2094,1778,1385,1713,1567,557,1210,3423,2533,1856,2153,3682,2476,3421,2273,1397,13,19,17,22,73,38,1620,1295
Fam69a|Fam69a,10331,10381,6710,3674,5155,3800,4441,13537,8159,8792,8372,12418,8272,6755,6569,9609,73,85,89,203,435,192,1715,1691
Dr1|Dr1,953,486,533,614,558,1081,470,1101,1051,0,917,2887,1082,539,1339,0,63,61,47,125,137,82,1616,1113
9330198I05Rik|9330198I05Rik,173,83,171,247,63,134,102,628,130,0,250,1,153,2660,125,0,63,77,125,243,181,180,115,114
Pigg|Pigg,2999,3791,1401,1743,1670,368,1775,1133,3738,5347,4493,2376,4609,592,2952,3224,177,184,152,251,281,252,764,882
Mtf2|Mtf2,5923,5121,6410,5045,4765,3285,4265,16208,6577,6175,4218,1888,4039,1908,3545,367,786,1366,677,918,1609,1119,3020,2332
Ccdc18|Ccdc18,267,0,124,0,250,0,139,0,305,0,153,0,277,0,72,0,0,0,6,8,12,0,42,55
Tmed5|Tmed5,8318,3575,3741,3278,2708,3928,4024,5320,4325,3268,4094,8004,5778,3527,4695,15509,85,101,74,172,204,133,2887,2588
Gm10419|Gm10419,1395,446,1624,1108,1246,2522,1248,4476,2081,0,1575,2552,1653,6015,2508,0,2217,2683,3527,4424,2330,1637,1953,1747
Gm34319|Gm34319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Mfsd7a|Mfsd7a,15,0,136,0,63,0,49,0,208,0,302,1721,482,0,204,0,3,4,2,0,8,6,11,23
Gm34254|Gm34254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Gm34204|Gm34204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,0,10,0
Pde6b|Pde6b,48,0,45,0,54,24,47,0,88,0,93,191,93,0,109,0,12,0,12,20,29,14,47,7
Atp5k|Atp5k,1770,2618,1441,2280,1047,1784,676,5949,1076,2019,871,3350,1609,657,1103,2329,35,24,80,213,227,181,903,646
Pcgf3|Pcgf3,431,314,98,463,441,425,327,641,1699,0,1453,1277,1500,2453,1258,0,169,197,197,340,338,217,860,995
Cplx1|Cplx1,3590,6384,2993,1271,2328,3540,2671,2163,7099,1446,6651,3065,8958,27688,5594,25411,413,430,1637,5245,1432,878,56774,46732
Fgfrl1|Fgfrl1,359,0,388,128,89,0,255,0,665,1311,898,0,1122,0,526,0,14,19,14,19,40,24,277,186
LOC108169102|LOC108169102,29,29,6,0,0,24,18,146,31,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0
Gm8493|Gm8493,771,1272,502,0,673,54,261,1490,460,0,203,0,366,0,240,0,36,25,58,70,181,92,95,53
Crlf2|Crlf2,367,0,141,545,86,317,192,1072,516,0,498,1085,487,1300,541,2102,32,37,83,141,148,46,434,113
Gm10416|Gm10416,27,0,0,0,15,0,0,0,17,0,8,0,12,0,0,0,0,1,2,3,4,4,0,14
Gak|Gak,1568,2332,1643,1319,2165,240,1429,3423,9231,1600,7009,1509,9343,5659,6595,5718,839,1003,1120,1813,1841,1212,6595,3953
Tmem175|Tmem175,5765,9941,5239,7753,3621,6716,4620,11038,6439,4707,8050,11885,8593,5834,7983,10107,466,538,481,890,1018,664,4780,4077
Dgkq|Dgkq,1583,2136,1752,1468,2510,0,1956,3845,5580,525,5528,0,7870,5828,7644,9411,748,911,1722,2430,2075,1123,7280,3777
Idua|Idua,1821,4476,1216,1016,1127,2194,1299,2034,4535,1777,4746,0,5521,0,5533,3990,320,354,406,644,846,549,5042,3994
Slc26a1|Slc26a1,287,100,392,105,124,0,148,27,278,0,480,0,732,0,460,851,98,87,110,172,218,124,174,144
Gm42151|Gm42151,22,0,0,0,25,0,9,0,18,0,41,0,31,0,65,0,0,0,0,0,0,0,0,0
4930522L14Rik|4930522L14Rik,886,75,997,0,1410,3,1266,297,1876,3843,1337,0,1362,0,1047,313,25,34,22,39,229,150,80,115
Gm35315|Gm35315,0,0,263,190,107,82,41,4,90,0,58,28,77,888,223,0,16,12,6,19,25,18,179,157
LOC108169061|LOC108169061,0,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,4,0
Gm35089|Gm35089,21,291,7,0,2,57,8,0,10,0,21,118,39,179,61,0,0,0,0,5,8,8,20,15
LOC105246961|LOC105246961,627,1208,760,0,1085,80,490,1306,680,0,650,146,700,0,388,0,53,52,80,147,216,125,680,821
Gm26808|Gm26808,276,999,136,482,139,719,279,72,75,0,117,249,111,456,105,0,6,5,10,14,14,9,73,44
Gm15446|Gm15446,755,2099,698,315,661,318,523,2773,618,0,458,0,637,279,916,363,54,101,55,81,120,85,621,448
Zfp932|Zfp932,2292,901,2012,2121,1637,62,1516,2907,2767,2197,1805,206,2406,0,1917,373,162,216,103,189,437,325,1021,1536
Plcxd1|Plcxd1,424,1412,351,597,106,552,276,739,445,0,379,0,839,1,966,0,210,34,148,61,361,50,1653,1244
Gtpbp6|Gtpbp6,1747,1707,1053,1554,2481,0,1366,5671,3053,0,3196,458,4842,2253,3632,0,210,265,392,638,722,359,4092,2520
Zfp605|Zfp605,297,272,409,453,324,0,170,214,516,267,554,14,662,599,524,0,78,104,83,106,140,132,608,594
LOC102639044|LOC102639044,4,0,0,2,6,0,10,6,0,0,0,0,3,0,4,1,9,10,14,17,34,14,16,6
Chfr|Chfr,3803,2906,3119,3692,4740,3698,3528,3246,5335,1221,4573,1667,6026,3364,6035,0,590,692,1004,1221,1440,968,4543,4058
Golga3|Golga3,1607,612,1689,1814,1982,2044,1638,6645,2680,2356,2481,1196,2887,0,2456,0,378,537,479,760,688,553,3408,2679
Gm15787|Gm15787,188,28,149,53,267,220,207,25,236,0,210,114,158,0,125,0,43,42,41,37,58,39,47,15
LOC105246962|LOC105246962,15,24,31,65,18,0,17,52,46,0,14,124,9,0,22,0,0,0,0,0,0,0,0,6
Ankle2|Ankle2,6240,9074,3930,4971,4648,6728,3794,5061,7936,4941,8840,8336,9035,8854,6396,5884,273,318,309,560,676,470,1041,1161
Pxmp2|Pxmp2,174,0,299,0,141,0,181,137,224,450,141,0,273,0,256,0,0,0,0,3,11,5,91,66
Pgam5|Pgam5,1702,3277,1438,1509,1253,1500,1305,1026,2233,629,2864,2795,2253,2730,2443,1053,121,140,135,235,196,139,1417,646
Fbrsl1|Fbrsl1,1263,516,1072,686,1615,631,1593,2234,3276,847,2273,0,3641,0,2665,0,328,258,453,662,1115,572,320,175
Galnt9|Galnt9,2672,1171,2194,628,2247,286,952,1892,6821,2482,7803,5186,9187,26272,7281,35722,456,497,401,787,213,135,614,528
Ddx51|Ddx51,935,390,445,0,292,0,516,626,1372,0,1232,0,1726,0,1795,0,211,225,268,405,554,299,1026,520
Noc4l|Noc4l,982,1023,1006,10,775,1294,539,1608,1110,0,1296,0,1608,0,1196,0,66,61,112,147,248,143,1775,1446
Ulk1|Ulk1,807,0,563,306,995,390,707,445,1465,0,1124,1179,1416,0,793,0,616,553,693,1201,1997,849,1682,1491
Ep400|Ep400,4916,2242,2888,1894,3251,1957,3172,2733,8896,1145,7746,2,9794,775,7094,1655,1152,1337,1548,2386,2546,1662,4774,3753
Pus1|Pus1,757,999,545,415,620,459,396,63,532,100,670,262,739,120,912,0,24,21,85,122,53,41,797,296
Mir7026|Mir7026,41,0,5,0,24,0,11,0,20,0,20,0,27,0,16,0,2,2,2,4,6,3,5,4
Gm15559|Gm15559,526,227,118,0,276,0,374,1508,777,1591,478,2047,573,974,401,0,15,11,10,21,35,18,399,286
Gm26515|Gm26515,7,0,5,0,0,0,9,186,16,0,27,0,7,0,28,0,0,0,0,4,5,0,21,10
Hscb|Hscb,577,70,221,253,300,9,180,1005,328,0,311,27,506,972,407,325,17,9,40,54,42,30,591,303
Chek2|Chek2,216,0,206,0,95,0,150,0,143,1497,66,42,164,0,318,0,0,0,9,19,4,0,214,202
Ttc28|Ttc28,322,1301,202,982,405,155,388,1903,1166,1049,963,1270,1182,3,1294,3148,56,53,536,835,842,514,1005,490
Gm35973|Gm35973,0,0,8,0,0,0,7,0,11,0,0,0,14,0,4,0,0,1,0,0,0,0,0,0
Mir701|Mir701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,6,0,0
Gm35628|Gm35628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0
Mn1|Mn1,588,2080,1078,1802,558,1872,993,2632,705,1490,1257,3519,930,0,1167,0,164,160,73,198,331,189,870,880
Pitpnb|Pitpnb,2530,4227,2225,988,2446,679,1565,5042,3226,2515,3333,4420,3844,2798,2862,0,211,233,256,490,513,347,3558,2978
Gm36027|Gm36027,168,1761,355,546,314,0,218,614,783,0,300,0,513,0,375,0,62,80,98,114,142,111,120,84
C130026L21Rik|C130026L21Rik,92,0,109,0,30,50,94,73,45,0,93,0,69,185,53,0,64,48,12,27,35,21,215,210
Gm29935|Gm29935,0,0,6,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36794|Gm36794,12,0,2,0,8,51,0,0,15,0,0,0,0,0,4,0,0,0,0,0,6,0,51,6
Gm36880|Gm36880,5,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15
Gm42156|Gm42156,0,0,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
Cryba4|Cryba4,0,0,67,0,0,0,0,0,53,0,9,0,70,0,6,0,0,0,0,0,0,0,24,0
Crybb1|Crybb1,12,0,61,0,0,0,2,0,0,0,53,0,94,0,36,0,0,0,0,0,6,0,0,0
LOC108169115|LOC108169115,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Miat|Miat,3512,12115,2652,8973,948,2253,3369,19803,3006,1505,2875,744,3237,4354,8687,953,12779,15441,4172,7551,11814,8898,11517,9173
Tpst2|Tpst2,2359,74,1544,1589,1168,2694,927,0,2800,2075,2996,0,3087,0,2099,0,44,53,69,109,102,73,1143,462
Srrd|Srrd,243,0,152,409,215,0,137,616,90,0,151,0,249,577,245,997,55,51,55,91,128,90,212,132
Hps4|Hps4,1070,522,551,1192,1139,21,941,1082,2200,1582,1712,1641,2613,1126,2121,0,205,250,420,531,954,520,1495,1566
Gm6583|Gm6583,0,0,0,0,0,0,0,0,60,0,37,0,25,0,0,0,19,17,34,34,54,30,59,21
Gm42158|Gm42158,0,0,0,0,0,0,0,0,0,0,0,0,24,0,25,0,46,78,64,101,80,45,0,4
Tfip11|Tfip11,408,103,735,0,735,0,424,209,1508,0,1605,0,1480,697,1260,0,137,148,156,332,302,147,2437,1461
Gm20636|Gm20636,33,0,14,0,26,0,11,0,79,0,34,0,110,0,46,0,10,7,11,14,24,12,56,83
Asphd2|Asphd2,1274,490,1243,1010,1400,1078,663,2579,2001,1252,1634,3594,1913,0,1561,0,659,544,329,570,760,459,2069,1947
Sez6l|Sez6l,9990,5411,7163,4395,5626,7430,5551,4145,22506,8219,24614,11885,21119,14964,16344,14085,1219,1114,670,1313,1557,958,13604,12438
Gm42160|Gm42160,0,0,0,0,5,0,0,0,33,0,9,0,25,0,21,0,16,23,13,9,25,16,2,13
Gm6588|Gm6588,26,446,55,2,128,0,139,459,632,0,336,0,313,0,487,0,32,24,29,24,51,37,185,113
2900026A02Rik|2900026A02Rik,30,1205,132,87,111,0,202,135,169,98,111,0,276,0,238,925,515,623,121,285,300,202,1542,1023
LOC105246973|LOC105246973,18,0,47,81,12,0,131,369,123,231,117,156,89,0,201,0,47,43,19,26,59,35,1101,860
Gm42161|Gm42161,0,0,0,0,21,0,18,0,0,0,34,0,0,0,27,0,25,25,4,13,7,2,0,18
Adrbk2|Adrbk2,4101,1295,1974,377,4629,287,2441,3093,5374,320,4254,0,5067,3377,3565,0,492,599,1215,1831,1820,1143,3789,4118
Gm30812|Gm30812,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0
Sgsm1|Sgsm1,2100,411,1346,595,2308,975,1723,2563,6000,1093,4723,1304,7338,7500,5418,0,802,718,639,871,1339,824,5861,5333
Cmklr1|Cmklr1,19,0,0,0,0,0,52,0,8,0,59,0,75,0,47,0,0,5,0,8,7,2,19,0
Gm15736|Gm15736,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
LOC108169064|LOC108169064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700069L16Rik|1700069L16Rik,18,0,0,0,5,0,4,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Wscd2|Wscd2,4888,820,2751,212,2789,423,1258,331,15176,3087,12592,2239,11263,317,8498,5821,148,173,83,145,354,205,387,443
Ficd|Ficd,3475,5104,2433,1736,1664,1080,1260,710,5564,754,8091,3445,7432,4458,5207,14499,50,43,64,144,118,71,2092,1136
Sart3|Sart3,1292,2978,1005,989,1514,22,1193,1738,4383,115,3326,0,6498,0,4512,0,319,333,414,523,560,305,2980,1438
Iscu|Iscu,3351,5228,3205,4481,2371,4410,2450,10430,3352,4370,2915,11389,4129,8412,2873,6504,28,32,72,132,111,78,1256,344
Tmem119|Tmem119,3401,2003,1978,0,491,668,1824,995,3316,3969,5066,0,6095,12866,4779,0,8,13,3,15,32,16,235,51
Selplg|Selplg,5403,685,3468,0,1049,161,1835,19,3392,0,4763,3487,5718,6043,4325,30231,4,11,0,17,23,13,218,128
Coro1c|Coro1c,1320,2855,1102,123,1404,140,894,1054,3511,2817,5193,2914,5132,2905,4370,0,198,235,289,562,729,489,7047,5055
Gm42005|Gm42005,200,115,187,56,192,0,250,582,229,1256,164,0,75,0,228,0,49,72,67,94,153,81,114,23
Ssh1|Ssh1,2076,2294,1314,1569,1551,3286,1482,2496,2356,3468,2067,13,2835,4933,2493,107,178,193,443,754,604,348,1492,1382
Dao|Dao,615,146,395,77,549,0,286,0,836,0,584,0,1427,0,752,290,13,18,6,9,32,10,6,0
Gm16108|Gm16108,54,22,19,0,102,17,37,16,92,48,51,0,73,0,43,0,10,56,26,35,92,4,32,34
Svop|Svop,6259,4336,2978,2173,2954,1009,2063,2167,15011,3188,14187,3660,17185,16815,11946,7697,445,390,320,605,806,490,10852,8788
Usp30|Usp30,1068,1625,1255,102,585,400,929,2201,1417,0,2472,0,2773,4495,2275,0,200,201,235,428,554,333,895,879
Alkbh2|Alkbh2,749,0,327,257,421,0,319,1139,621,0,386,2015,682,0,414,0,34,32,69,116,124,87,725,540
Ung|Ung,99,180,265,464,84,0,95,0,266,0,148,0,163,0,98,2598,6,6,28,49,35,21,37,7
Myo1h|Myo1h,195,0,110,0,31,0,29,0,0,0,29,0,0,0,79,0,17,26,10,16,10,3,102,92
Kctd10|Kctd10,713,0,284,0,635,2553,226,0,1631,0,1350,0,1339,3744,1369,0,227,311,267,473,355,272,2536,2182
Ube3b|Ube3b,893,805,586,208,1156,573,914,2037,5258,171,4709,2348,6127,8340,4466,8827,466,443,601,1004,1018,512,3751,2225
Mir7027|Mir7027,0,0,0,0,1,0,0,0,2,0,3,0,5,0,13,0,8,10,7,7,13,8,9,3
Mmab|Mmab,457,1601,616,0,596,176,469,952,634,0,822,231,1535,0,718,0,154,252,248,369,397,220,2383,2167
Mvk|Mvk,535,0,234,115,209,0,329,272,583,84,803,0,937,0,769,0,36,54,46,74,132,66,1410,1076
Fam222a|Fam222a,157,0,45,0,41,0,105,192,132,0,278,0,318,0,427,0,24,20,87,142,85,58,47,24
Gm34844|Gm34844,354,0,75,692,335,0,495,286,785,0,1371,0,2039,0,2759,0,45,48,149,167,153,78,192,141
Gltp|Gltp,1334,802,1344,831,996,0,1296,681,2661,1800,3067,2221,3072,0,2230,0,24,20,30,90,73,39,520,386
Gm34931|Gm34931,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tchp|Tchp,1039,474,693,236,803,0,601,1899,987,1693,1102,0,1974,0,1039,0,70,87,196,245,255,172,1309,1028
Mir7028|Mir7028,8,0,9,0,1,0,4,0,1,0,7,0,7,0,5,0,2,0,1,1,1,1,9,4
LOC108169065|LOC108169065,0,6,144,0,3,0,38,0,0,0,34,3718,40,0,61,0,7,7,5,13,14,13,52,91
LOC105246765|LOC105246765,2,0,20,29,0,0,0,16,8,0,83,0,54,0,81,0,3,0,4,7,14,8,24,0
4930519G04Rik|4930519G04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5
Gm9936|Gm9936,160,0,0,0,0,0,0,249,27,0,25,1,45,0,30,0,4,0,0,4,12,4,187,223
Git2|Git2,3072,4211,3569,1101,4361,2404,2582,2244,7504,540,6564,0,7042,2691,6238,8585,184,240,376,562,690,419,2003,1104
Ankrd13a|Ankrd13a,795,302,463,482,757,128,646,1467,717,646,651,0,945,0,938,0,157,160,378,579,610,404,573,589
4930515G01Rik|4930515G01Rik,55,0,24,0,0,0,7,0,46,0,17,0,0,0,12,0,13,29,72,94,59,35,14,11
1500011B03Rik|1500011B03Rik,3513,4995,3252,3370,2556,3962,2511,4899,4557,5712,4113,7127,3544,3543,3157,7631,155,160,103,287,459,256,7962,6083
2610524H06Rik|2610524H06Rik,3231,2638,3308,3530,2240,1928,1479,8507,3113,3550,2891,2978,3067,857,2448,1606,35,24,29,49,85,46,1959,1588
Hnf1a|Hnf1a,169,0,0,0,88,0,28,0,118,0,126,0,132,0,98,0,20,34,34,45,40,35,48,74
Hnf1aos1|Hnf1aos1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210016L21Rik|2210016L21Rik,5847,4907,3643,4780,4555,2086,2987,10836,5357,3753,5108,1580,5337,245,4831,506,300,271,501,797,1179,762,6341,4945
Rpl37rt|Rpl37rt,110,145,37,46,39,62,19,182,45,0,13,47,55,38,15,37,2,0,2,6,11,9,95,44
Acads|Acads,148,0,6,0,224,0,181,650,360,1677,291,0,515,0,345,0,6,0,4,8,26,10,507,419
Sppl3|Sppl3,5011,3190,2760,1664,2170,6866,2093,2804,3259,2611,2075,6168,2269,6847,2378,9,152,131,162,376,613,361,1053,1692
Unc119b|Unc119b,712,673,419,247,821,0,347,0,2189,0,1995,148,2518,7335,1522,0,86,99,119,200,246,150,910,427
Gm35465|Gm35465,113,0,3,66,49,0,0,0,48,0,24,0,20,0,21,1084,11,9,14,14,8,6,0,2
Mlec|Mlec,4028,6715,2347,1824,2278,408,2712,7784,9567,11394,10149,13738,12172,7248,9289,24925,604,784,542,1245,1062,674,4743,2884
Cabp1|Cabp1,657,465,840,578,975,1160,543,861,1072,95,615,0,843,157,766,0,380,384,402,638,258,183,180,104
Gm35515|Gm35515,307,0,77,47,173,0,78,451,178,0,252,0,288,0,347,0,7,8,22,25,0,4,16,0
Rnf10|Rnf10,1422,579,997,46,1146,1166,949,263,3362,735,3261,0,3931,776,2750,1324,276,299,356,604,521,272,1362,1021
Pop5|Pop5,2876,1692,1366,1668,2114,699,985,3127,2201,2413,1798,756,2965,2224,1750,4615,101,101,106,196,293,201,909,345
Coq5|Coq5,2313,807,1525,2912,2736,2777,1247,3180,2394,1257,2526,801,2102,3732,1604,693,150,182,258,496,289,232,2386,1580
Dynll1|Dynll1,2883,2670,1397,1123,1449,886,901,1847,2471,722,1911,6062,2943,2232,1653,7257,156,134,123,277,447,327,4191,3922
Gm13830|Gm13830,192,275,82,170,156,65,88,410,142,100,76,80,217,0,140,0,8,10,9,22,29,13,24,65
Srsf9|Srsf9,1467,1728,1043,895,1866,1461,1153,1101,1761,66,1277,0,1559,0,1578,0,157,124,97,158,605,449,762,736
Gatc|Gatc,1789,0,1276,474,1785,843,630,235,1755,0,1785,6,2146,0,1302,0,136,173,154,267,409,265,1635,1134
Triap1|Triap1,475,0,336,862,392,0,192,0,600,0,662,2840,843,1640,321,0,34,32,39,70,94,74,771,572
Cox6a1|Cox6a1,6494,3762,3774,2537,2453,2336,1829,3623,4009,3020,3265,3341,4599,5548,2991,4672,107,127,162,434,617,305,5313,4183
